"mouse_num","dob","injection_date","sac_date","nec_date","nec_by","dox_tx","zinc_fixed","parafin_block_number_s","slide_number_s","h_e","gross_visualization_of_lung_nodules","tumor_bool","nec_comments","tis_brain","tis_optic_n","tis_lung","tis_liver","tis_spinal_c","tis_cran_n","tis_eye","tum_neck","tum_cran_n","tum_spinal_c","tum_head","tum_low_back_ribs","tum_skin","tum_extracranial","tum_shoulder","tum_brain","tum_kidney","tum_bladder","tum_eye","paralysis","abnormal_appearance","nec_NED","xclude","img_sample","staining","img_path","img_date","img_by","slide_date","slide_label","slide_number"
"26061",2021-01-24,2021-01-26,2021-05-05,2021-05-05,"RH",,"No",,,,,0,"lossing mobility, everything looked normal upon necropsy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26062",2021-01-24,2021-01-26,2021-04-26,2021-04-26,"RH",,"No",,,,,1,"tumor on shoulder noticed 4/23/21, found dead, brain was sort of mush, tumors also noticed on lower spinal cord after necropsy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,"1",,,,,1,,,,,,1,,,,,,,,,,
"26063",2021-01-24,2021-01-26,2021-04-26,2021-04-26,"RH",,"No",,,,,0,"dragging legs 4/26/21, no other sign of tumor ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26064",2020-10-19,2020-10-19,2021-03-18,2021-03-18,"RH",,"No",,,,,1,"large head tumor, no other symptoms. ... Brain appears normal, head tumor is outside of the skull, one piece was frozen, one piece was used to create a cell line, and the rest of the head tumor was fixed. ... Collected: Brain and head tumor ... Formalin Fixed: Brain and head tumor",1,,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"26065",2021-01-24,2021-01-26,2021-04-26,2021-04-26,"RH",,"No",,,,,1,"small bump noticed on top of head  on 4/15, showing more paralysis on 4/26/21, upon necropsy there was a top of head tumor which was small and only peeled off the skull with a piece of skull attached and fixed -T1. Tumor around the lower spinal cord was also minimal and used only to make a cell line - T2. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,"T2","T1",,,,,,,,,1,1,,,,,,,,,,
"26067",2021-01-24,2021-01-26,2021-05-05,2021-05-05,"RH",,"No",,,,,2,"mouse was bloated with lots of gas built up in digestive tract, mouse was also acting less active and hunched over, there were 4 masses around the front and sides of the neck which were harvested for histology, freezing, and cell line - possibly lymph nodes given their symetry, brain has a little nub in the front of it that looked larger than normal ... Collected: Brain and neck tumors ... Formalin Fixed: Brain, neck tumor (lymph node?)",1,,,,,,,"1",,,,,,,,,,,,,1,,,,,,,,,,
"26068",2021-01-24,2021-01-26,2021-05-14,2021-05-14,"RH",,"No",,,,,1,"mouse is paralyzed with a partially closed left eye, upon necropsy there is an enlarged cranial nerve on both sides, which was only used for a cell line (T1). There was also a tumor found on the spinal cord (T2) also just used for cell line. ... Collected: Brain, cranial nerve tumor (T1), and spinal cord tumor (T2) ... Formalin Fixed: Brain",1,,,,,,,,"T1","T2",,,,,,,,,,1,1,,,,,,,,,,
"26069",2021-01-25,2021-12-30,2021-06-14,2021-06-14,"RH",,"No",,,,,1,"Found dead. Noticed lower spine tumor on 6/9, lost mobility on 6/11, paralyzed on 6/12. ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,,
"26139",2021-01-31,2021-02-02,2021-05-05,2021-05-05,"RH",,"No",,,,,1,"bloated looking due to gut full of gas, breathing heavy, enlarged masses around neck (T1) similar to 26067 (may be lymph nodes, might have missed these in previous mice) - these were fixed, frozen and used for a cell line, Also had a mushy mass under the brain (T2) which was used for a cell line ... Collected: Brain, neck tumor (lyph node?) T1, cranial nerve mush under brain (T2) ... Formalin Fixed: Brain, T1",1,,,,,,,"T1","T2",,,,,,,,,,,,1,,,,,,,,,,
"26140",2021-01-31,2021-02-02,2021-07-01,2021-07-01,"RH",,"No",,,,,1,"mouse appeared normal prior to necropsy, brain was being pushed from a large tumor underneith that was attached to the base of the cranial cavity, possibly from a cranial nerve (right side), a photo was taken. Tumor was very firm and white looking, It was split 3 ways for freezing, cell line, and fixing. I included the tumor along with the brain in the same parafin block. ... Collected: Brain, cranial nerve tumor ... Formalin Fixed: Brain, cranial nerve tumor",1,,,,,,,,"1",,,,,,,,,,,,1,,,,,,,,,,
"26141",2021-01-31,2021-02-02,2021-05-14,2021-05-17,"RH",,"No",,,,,1,"mouse had a domed head, was hunched over, not grooming, and breathing heavy, there was a massive tumor under the brain and attached to the base of the cranial cavity, froze portion of tumor and used for cell line. ... Collected: Brain, cranial nerve tumor ... Formalin Fixed: Brain",1,,,,,,,,"1",,,,,,,,,,,,1,,,,,,,,,,
"26142",2021-01-31,2021-02-02,2021-04-29,2021-04-29,"RH",,"No",,,,,0,"starting to drag hind legs on 4/26/21, noticed left eye not fully open on 4/27/21, weeker and more emanciated than the cagemates so sacked before I find it dead, nothing abnormal noticed upon necropsy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"26275",2021-02-19,2021-02-21,2021-05-05,2021-05-05,"RH",,"No",,,,,0,"hunched, emanciated, partial paralysis, brain looked a little puffy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"26277",2021-02-19,2021-02-21,2021-05-05,2021-05-05,"RH",,"No",,,,,0,"hunched back, becoming paralyzed, brain looked a little puffy with a possible whiter section on the bottom ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"26278",2021-02-19,2021-02-21,2021-04-23,2021-04-23,"RH",,"No",,,,,0,"mouse was observed to be partially paralyzed, and I didn't want to leave it over the weekend. Nothing looked abnormal upon necropsy. ... behavior reported 4/23/21, partially paralyzed on hind legs ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26282",2021-02-19,2021-02-21,2021-05-14,2021-05-17,"RH",,"No",,,,,0,"mouse was paralyzed, but nothing looked abnormal after necropsy ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26305",2021-02-21,2021-02-21,2021-05-10,2021-05-10,"RH",,"No",,,,,1,"mouse was hunched over, not moving much, and looked emanciated/sick, upon necropsy there was a large tumor under the brain that was not attached to the brain, but it was difficult to remove from the bottom of the cranial cavity, this is possibly growing from the left cranial nerve ... Collected: Brain, cranial nerve tumor ... Formalin Fixed: Brain, cranial nerve tumor",1,,,,,,,,"1",,,,,,,,,,,1,1,,,,,,,,,,
"26307",2021-02-21,2021-02-21,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"mouse was sort of small and had a small tumor on head. Knowing what happens to older mice, as the tumor just gets bigger and it will be harder to remove brain, this mouse could have lived longer though, froze part of tumor, fixed part of tumor and made cell line from part of tumor, tumor first noticed within 5 days of 4/13, but exact date wasn't recorded ... Collected: Brain, T1 ... Formalin Fixed: Brain, T1",1,,,,,,,,,,"T1",,,,,,,,,,1,,,,,,,,,,
"26308",2021-02-19,2021-02-21,2021-05-17,2021-05-19,"RH",,"No",,,,,0,"partially paralyzed in hind legs, everything else looked normal ... Collected: Brain ... Formalin Fixed: Brain",1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,
"26310",2021-02-21,2021-02-21,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"mouse was small and a little emanciated or underdeveloped, and had a small tumor on head. Knowing what happens to older mice, as the tumor just gets bigger and it will be harder to remove brain, this mouse could have lived longer though, froze part of tumor, fixed part of tumor and made cell line from part of tumor, tumor first noticed within 5 days of 4/13, but exact date wasn't recorded ... Collected: Brain, T1 ... Formalin Fixed: Brain, T1",1,,,,,,,,,,"T1",,,,,,,,,,1,,,,,,,,,,
"26311",2021-02-21,2021-02-21,2021-04-13,2021-04-13,"RH",,"No",,,,,1,"mouse was small and a little emanciated or underdeveloped, and had a small tumor on head. Knowing what happens to older mice, as the tumor just gets bigger and it will be harder to remove brain, this mouse could have lived longer though, froze part of tumor, fixed part of tumor and made cell line from part of tumor, tumor first noticed within 5 days of 4/13, but exact date wasn't recorded ... Collected: Brain, T1 ... Formalin Fixed: Brain, T1",1,,,,,,,,,,"T1",,,,,,,,,,1,,,,,,,,,,
"28526",2021-11-11,2021-10-20,2022-03-07,2022-03-07,"KC",,"No",,,,"No",1,"Glioma, tumor was so large that there was a change of shape to the skull, tumor was attached to the optic nerve. ... No visible head tumor, bulging eyeball,Hunched posture. ... Swollen brain, blood in the skull prior to skull incision, large tumor under brain attached to optic nerve ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,"1",,,,,1,,,,,,,,,,
"28527",2021-11-11,2021-10-20,2022-01-20,2022-01-20,"KC",,"No",,,,"No",1,"Large head tumor, could barely open eyes,Weight loss. ... Large head tumor, skull was friable but there was no evidence of invasion into the brain from the head tumor,All other organs appeared normal ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,"1",,,,,,,,,,1,,,,,,,,,,
"28528",2021-11-11,2021-10-20,2022-03-23,2022-02-28,"KC",,"No",,,,"No",2,"Potentially. Nothing visible, but symptoms consistent with glioma. ... Sqiunted eyes,Lack of mobility,general malaise. ... Swollen brain, watery and soft. Lungs and liver looked healthy.,No primary tumor visible ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"28529",2021-11-11,2021-10-20,2022-02-28,2022-02-28,"KC",,"No",,,,"No",1,"Glioma, tumor was so large that there was a change of shape to the skull, and paralysis present. ... Visible head tumor,Back leg paralysis. ... Swollen brain, blood in the skull prior to skull incision ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,"1",,,,,,,,,1,1,,,,,,,,,,
"28530",2021-11-11,2021-10-20,2022-02-15,2022-02-15,"RF",,"No",,,,"No",1,"Glioma, no tumor visible but paralysis present. ... No visible tumor,Back leg paralysis. ... Swollen brain, blood in the skull prior to skull incision ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"28531",2021-11-11,2021-10-20,2022-02-15,2022-02-15,"RF",,"No",,,,"No",1,"Glioma, no tumor visible but paralysis present. ... No visible tumor,Back leg paralysis,Stopped grooming, looked unwell. ... Swollen brain, blood in the skull prior to skull incision,Brain was incredibly soft, difficult to remove,anatomy looked otherwise healthy ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,1,1,,,,,,,,,,
"28532",2021-11-11,2021-10-20,2022-01-13,2022-01-13,"JP",,"No",,,,"No",1,"Glioma. ... No visible tumor. ... No tumor was noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,
"28710",2021-12-01,2021-12-03,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"28781",2021-12-06,2021-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"28783",2021-12-06,2021-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"28784",2021-12-06,2021-12-07,2022-06-07,2022-06-07,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29161",2022-01-18,2022-01-20,2022-03-15,2022-03-15,"RE",,"No",,,,"No",0,"Head twitching back and forth,Very hunched posture,Slow moving. ... Lost weight, extreme hunchback, head twitching, slow moving. Soft skull and brain. No obs. Tumor, no other CNS tumor found ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"29162",2022-01-18,2022-01-20,2022-03-15,2022-03-15,"RE",,"No",,,,"No",0,"lethargic, slow movement,squinted eye,hunched back. ... Lost weight, mild hunchback, slow moving. Soft skull and brain. No obs. Tumor, no other CNS tumor found. Enlarged optic nerve ... Collected: Brain, Lungs, Liver ... Formalin Fixed: Brain, Lungs, Liver",1,,1,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
"29165",2022-01-18,2022-01-20,2022-06-21,2022-06-21,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Optic Nerves ... Formalin Fixed: Brain, Optic Nerves",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29166",2022-01-18,2022-01-20,2022-06-21,2022-06-21,"KC",,"No",,,,,0,"Sacked for end date. ... All organs appeared normal, no tumor noted ... Collected: Brain, Optic Nerves ... Formalin Fixed: Brain, Optic Nerves",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29338",2022-02-09,2022-02-10,2022-07-19,2022-07-19,"GP",,"No","HCI-22-29388 ON, HCI-22-29388 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29385",2022-02-09,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29385 ON, HCI-22-29385 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29386",2022-02-09,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29386 ON, HCI-22-29386 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29397",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29397 ON, HCI-22-29397 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29398",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29398 ON, HCI-22-29398 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29399",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29399 ON, HCI-22-29399 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29400",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29400 ON, HCI-22-29400 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29401",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No",,,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29403",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29403 ON, HCI-22-29403 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29404",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29404 ON, HCI-22-29404 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29405",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29405 ON, HCI-22-29405 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29406",2022-02-10,2022-02-10,2022-07-19,2022-07-19,"KC",,"No","HCI-22-29406 ON, HCI-22-29406 B",,"yes",,0,"Sac for end date. ... No signs of disease. Brain, optic nerve, and all organs appeared normal.,Brain and optic nerve collected for histology. ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29818",2022-03-23,2022-03-24,2022-08-22,2022-08-22,"KC",,"No",,1,"yes",,0,"End Date. ... Brain appeared normal ... Collected: Brain, Optic Nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29819",2022-03-23,2022-03-24,2022-08-22,2022-08-22,"KC",,"No",,1,"yes",,0,"End Date. ... Brain appeared normal ... Collected: Brain, Optic Nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29820",2022-03-23,2022-03-24,2022-08-22,2022-08-22,"KC",,"No",,1,"yes",,0,"End Date. ... Brain appeared normal ... Collected: Brain, Optic Nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29821",2022-03-23,2022-03-24,2022-08-22,2022-08-22,"KC",,"No",,1,"yes",,0,"End Date. ... Brain appeared normal ... Collected: Brain, Optic Nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"29822",2022-03-23,2022-03-24,2022-08-22,2022-08-22,"KC",,"No",,1,"yes",,0,"End Date. ... Brain appeared normal ... Collected: Brain, Optic Nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30212",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30213",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30214",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Tumor on outside of R hemisphere skull, brain appeared normal ... Collected: Brain, optic nerve, tumor ... Formalin Fixed: Yes",1,1,,,,,,,,,"1",,,,,,,,,,,,,,,,,,,,
"30215",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30216",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30217",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30218",2022-05-09,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30232",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30233",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30234",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30235",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30236",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
"30237",2022-05-10,2022-05-10,2022-10-07,2022-10-08,"KC",,"No",,,,,0,"sacked for end date. ... Skull and brain appeared normal ... Collected: Brain, optic nerve ... Formalin Fixed: Yes",1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
