mouse_num,patho_location,patho_tum_grade,patho_notes,patho_requests,tumor_locations,tumor_grade_he,injected_by,mouse_num_tag,mouse_tag,src,tva,h12,pten,ink,atrx,cells_injected,vol_injected,tva_status,brain_harvested,organs_harvested,tis_fix_etoh,control_or_lgtumor,tis_submitted,brain_ihc_notes,sheri_saw_he,proof_of_mass,slide_on_HD_he,ki67_result,slide_on_HD_ki67,perk_result,slide_on_HD_perk,unstain_slid_avail,tumor_free_surv,glioma_free_surv,cranial_n_tum,intracranial_glioma,head_tumor_skull,lymph_tumor,low_spin_tum,eye_tumor1,auditory_n_to_skin,cutaneous_skin,rib_cage,lethargic,mouse_puffy,paralysis1,hydrocephalus,non_tum_death,nothing_abnormal,found_dead,strain,virus,nf1_ko,pten_ko,ink_ko,atrx_ko,genes_ko,time_after_tum,time_from_behav,pretumorigenic,col_notes,nec_by,dox_tx,zinc_fixed,parafin_block_number_s,slide_number_s,h_e,gross_visualization_of_lung_nodules,nec_comments,tis_brain,tis_optic_n,tis_lung,tis_liver,tis_spinal_c,tis_cran_n,tis_eye,tum_neck,tum_cran_n,tum_spinal_c,tum_head,tum_low_back_ribs,tum_skin,tum_extracranial,tum_shoulder,tum_brain,tum_kidney,tum_bladder,tum_eye,paralysis,abnormal_appearance,nec_NED,img_sample,staining,img_path,img_by,slide_label,slide_number,tyr_cre
23527,NA,NA,NA,NA,NA,NA,RH,23527-01 (wh),NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX f/f,5x105,5uL,TVA+,yes,no,NA,1,no,"low grade glioma in center section towards the side, Ki67 and pERK are not that distinct, but they are positive, PTEN looks less positive in tumor except for positive staining vasculature",yes,yes,yes,positive,yes,positive,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx KO,nf1 KO;pten KO;ink KO;atrx KO,53,6,NA,Complete paralysis. Hollow left hemisphere maybe filled with liquid + tumor on right posterior cranial nerve,ZL,No,NA,NA,1,yes,NA,Hollow left hemisphere maybe filled with liquid + tumor on right posterior cranial nerve. ... Complete paralysis.. ... 2020-06-04 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,PTEN,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T12-32-45-R1-S2.mrxs,TE,PTEN,4,Tg/+
23528,NA,NA,NA,NA,NA,NA,RH,23528-03 (wh),NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX f/f,5x105,5uL,TVA+,yes,no,NA,NA,no,no glioma observable,yes,yes,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX f/f,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx KO,nf1 KO;pten KO;ink KO;atrx KO,7,47,NA,"sickly, difficulty breathing, slight domed head, tumor on skull",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23783,NA,NA,NA,NA,NA,NA,RH,23783-03,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,no glioma observable,yes,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,2,NA,"Partial paralysis noticed, but animal was found dead over weekend, brain looked normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23784,NA,NA,NA,NA,NA,NA,RH,23784-10,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,no glioma observable,yes,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,3,NA,"weakness in back legs, then paralysis, brain looked normal no evidence of tumor on spine either",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23785,NA,NA,NA,NA,NA,NA,RH,23785-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large glioma at base of brain on front and center sections, Ki67 is positive throughout the tumor except for some center areas, pERK is fairly dispursed throughout tumor, PTEN has some odd artifacts, but not that different than the rest of the brain except it does look lower than the brain for the front section",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,6,NA,"Difficulty breathing, medium sized cranial nerve tumor (necrotic)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/Serial H&E/slide-2021-09-16T14-27-29-R2-S5.mrxs,RH,NA,3,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/slide-2021-07-08T14-47-22-R3-S4.mrxs,RH,NA,1,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,Ki67,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Ki67/slide-2021-09-16T19-22-36-R2-S6.mrxs,RH,Ki67,1,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,PERK,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma pErk/slide-2021-09-17T14-50-25-R3-S4.mrxs,RH,PERK,2,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,PTEN,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/Bad Pten IHC/slide-2021-09-24T12-56-50-R1-S4.mrxs,RH,Pten,4,+/+
23786,NA,NA,NA,NA,NA,NA,RH,23786-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"large high grade glioma at the base of brain in the center and back sections, palisading necrosis and abnormal vasculature, Ki67 is high throughout except for a distinct shape at the center of the tumor (lymphocytes?) and the necrotic areas, pERK is more expressed towards the bottom edges and absent in that lymphocyte region, PTEN is clearly low in tumor except for vasculature and the lymphocyte region",yes,yes,yes,positive,yes,positive,yes,0,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,7,NA,NA,"Completely paralyzed. Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well",ZL,No,NA,NA,1,yes,NA,"Mushy gray tissue underneath brain surrounding cranial nerves, brain softer than normal enlarged as well. ... Completely paralyzed.. ... 2020-07-20 Slight domed head noticed ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,PTEN,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-11-09T12-04-50-R1-S2.mrxs,TE,PTEN,5,+/+
23787,NA,NA,NA,NA,NA,NA,RH,23787-03,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"tumor tissue was thought to be on the side, but not seen in the second H&E and no Ki67 observed",yes,yes,yes,negative,NA,negative,NA,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,5,NA,"Completely paralyzed, Small necrotic tumor underneath brain surrounding left cranial nerves",ZL,No,NA,NA,1,yes,NA,Small necrotic tumor underneath brain surrounding left cranial nerves. ... Completely paralyzed. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/slide-2021-07-08T15-02-29-R3-S5.mrxs,RH,NA,NA,NA
23788,NA,NA,NA,NA,NA,NA,RH,23788-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,no,no,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,NA,NA,found dead and unable to necropsy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23789,NA,NA,NA,NA,NA,NA,RH,23789-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,no glioma observable,yes,no,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,0,NA,"completely paralyzed, brain looked normal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23790,NA,NA,NA,NA,NA,NA,RH,23790-01,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,no glioma observable,yes,yes,NA,NA,NA,NA,NA,NA,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,17,0,NA,"large head growth, difficulty breathing, brain looked normal if a little small.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
23791,NA,NA,NA,NA,NA,NA,RH,23791-10,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,spinal cord (intact). Casing of tissue pressed up on spinal cord.,spinal cord,NA,no,"tumor under brain, high grade",yes,yes,yes,NA,NA,NA,NA,NA,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,4,NA,"domed head, weak/paralyzed body, difficulty breathing. tumor underneath brain surrounding cranial nerves, very soft necrotic tissue surrounding brain",ZL,No,NA,NA,1,yes,NA,"tumor underneath brain surrounding cranial nerves, very soft necrotic tissue surrounding brain. ... domed head, weak/paralyzed body, difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes",1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/slide-2021-07-08T15-12-04-R3-S6.mrxs,RH,NA,1,NA
23792,NA,NA,NA,NA,NA,NA,RH,23792-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"low grade glioma in the center cection of the cerebral cortex, ki67 is slightly higher there, pERK is negative, PTEN is still expressed",yes,yes,yes,positive,yes,negative,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,8,NA,"difficulty breathing, small cranial nerve tumor",ZL,No,NA,NA,1,yes,NA,small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/Serial H&E/slide-2021-09-16T14-51-11-R2-S6.mrxs,RH,NA,3,Tg/Tg
23792,NA,NA,NA,NA,NA,NA,RH,23792-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"low grade glioma in the center cection of the cerebral cortex, ki67 is slightly higher there, pERK is negative, PTEN is still expressed",yes,yes,yes,positive,yes,negative,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,8,NA,"difficulty breathing, small cranial nerve tumor",ZL,No,NA,NA,1,yes,NA,small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,H&E,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma H&E/slide-2021-07-08T15-24-32-R3-S7.mrxs,RH,?,1,Tg/Tg
23792,NA,NA,NA,NA,NA,NA,RH,23792-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"low grade glioma in the center cection of the cerebral cortex, ki67 is slightly higher there, pERK is negative, PTEN is still expressed",yes,yes,yes,positive,yes,negative,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,8,NA,"difficulty breathing, small cranial nerve tumor",ZL,No,NA,NA,1,yes,NA,small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,Ki67,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Ki67/slide-2021-08-19T13-32-59-R5-S3.mrxs,RH,Ki67,1,Tg/Tg
23792,NA,NA,NA,NA,NA,NA,RH,23792-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"low grade glioma in the center cection of the cerebral cortex, ki67 is slightly higher there, pERK is negative, PTEN is still expressed",yes,yes,yes,positive,yes,negative,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,8,NA,"difficulty breathing, small cranial nerve tumor",ZL,No,NA,NA,1,yes,NA,small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,PERK,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma pErk/slide-2021-09-29T10-57-16-R2-S4.mrxs,RH,Rb PERK,2,Tg/Tg
23792,NA,NA,NA,NA,NA,NA,RH,23792-00,NA,RH,N-TVA::,H11LSL-Cas9 f/f,Pten f/f,Ink4a/Arf f/f,ATRX +/+,5x105,5uL,TVA+,yes,no,NA,NA,no,"low grade glioma in the center cection of the cerebral cortex, ki67 is slightly higher there, pERK is negative, PTEN is still expressed",yes,yes,yes,positive,yes,negative,yes,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,N-TVA::H11LSL-Cas9 f/f;Pten f/f;Ink4a/Arf f/f;ATRX +/+,RCAS-Cre-pENTR-U6-sgRNA-NF1-ex2,nf1 KO,pten KO,ink KO,atrx wt,nf1 KO;pten KO;ink KO;atrx wt,NA,8,NA,"difficulty breathing, small cranial nerve tumor",ZL,No,NA,NA,1,yes,NA,small cranial nerve tumor. ... difficulty breathing. ... Collected: Brain ... Formalin Fixed: Yes,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,PTEN,E:/CaseViewer Files/Rick Heinz Caseviewer Files/RH020/Glioma Pten/slide-2021-09-24T14-51-34-R2-S1.mrxs,TE,PTEN,4,Tg/Tg
